Frame Number,C1,C2,C3,C4
3399,0,0,1,0
3400,0,0,1,0
3401,0,0,1,0
3402,0,0,1,0
3403,0,0,1,0
3404,0,0,1,0
3405,0,0,1,0
3406,0,0,1,0
3407,0,0,1,0
3408,0,0,1,0
3409,0,0,1,0
3410,0,0,1,0
3411,0,0,1,0
3412,0,0,1,0
3413,0,0,1,0
3414,0,0,1,0
3415,0,0,1,0
3416,0,0,1,0
3417,0,0,1,0
3418,0,0,1,0
3419,0,0,1,0
3420,0,0,1,0
3421,0,0,1,0
3422,0,0,1,0
3423,0,0,1,0
3424,0,0,1,0
3425,0,0,1,0
3426,0,0,1,0
3427,0,0,1,0
3428,0,0,1,0
3429,0,0,1,0
3430,0,0,1,0
3431,0,0,1,0
3432,0,0,1,0
3433,0,0,1,0
3434,0,0,1,0
3435,0,0,1,0
3436,0,0,1,0
3437,0,0,1,0
3438,0,0,1,0
3439,0,0,1,0
3440,0,0,1,0
3441,0,0,1,0
3442,0,0,1,0
3443,0,0,1,0
3444,0,0,1,0
3445,0,0,1,0
3446,0,0,1,0
3447,0,0,1,0
3448,0,0,1,0
3449,0,0,1,0
3450,0,0,1,0
3451,0,0,1,0
3452,0,0,1,0
3453,0,0,1,0
3454,0,0,1,0
3455,0,0,1,0
3456,0,0,1,0
3457,0,0,1,0
3458,0,0,1,0
3459,0,0,1,0
3460,0,0,1,0
3461,0,0,1,0
3462,0,0,1,0
3463,0,0,1,0
3464,0,0,1,0
3465,0,0,1,0
3466,0,0,1,0
3467,0,0,1,0
3468,0,0,1,0
3469,0,0,1,0
3470,0,0,1,0
3471,0,0,1,0
3472,0,0,1,0
3473,0,0,1,0
3474,0,0,1,0
3475,0,0,1,0
3476,0,0,1,0
3477,0,0,1,0
3478,0,0,1,0
3479,0,0,1,0
3480,0,0,1,0
3481,0,0,1,0
3482,0,0,1,0
3483,0,0,1,0
3484,0,0,1,0
3485,0,0,1,0
3486,0,0,1,0
3487,0,0,1,0
3488,0,0,1,0
3489,0,0,1,0
3490,0,0,1,0
3491,0,0,1,0
3492,0,0,1,0
3493,0,0,1,0
3494,0,0,1,0
3495,0,0,1,0
3496,0,0,1,0
3497,0,0,1,0
3498,0,0,1,0
3499,0,0,1,0
3500,0,0,1,0
3501,0,0,1,0
3502,0,0,1,0
3503,0,0,1,0
3504,0,0,1,0
3505,0,0,1,0
3506,0,0,1,0
3507,0,0,1,0
3508,0,0,1,0
3509,0,0,1,0
3510,0,0,1,0
3511,0,0,1,0
3512,0,0,1,0
3513,0,0,1,0
3514,0,0,1,0
3515,0,0,1,0
3516,0,0,1,0
3517,0,0,1,0
3518,0,0,1,0
3519,0,0,1,0
3520,0,0,1,0
3521,0,0,1,0
3522,0,0,1,0
3523,0,0,1,0
3524,0,0,1,0
3525,0,0,1,0
3526,0,0,1,0
3527,0,0,1,0
3528,0,0,1,0
3529,0,0,1,0
3530,0,0,1,0
3531,0,0,1,0
3532,0,0,1,0
3533,0,0,1,0
3534,0,0,1,0
3535,0,0,1,0
3536,0,0,1,0
3537,0,0,1,0
3538,0,0,1,0
3539,0,0,1,0
3540,0,0,1,0
3541,0,0,1,0
3542,0,0,1,0
3543,0,0,1,0
3544,0,0,1,0
3545,0,0,1,0
3546,0,0,1,0
3547,0,0,1,0
3548,0,0,1,0
3549,0,0,1,0
3550,0,0,1,0
3551,0,0,1,0
3552,0,0,1,0
3553,0,0,1,0
3554,0,0,1,0
3555,0,0,1,0
3556,0,0,1,0
3557,0,0,1,0
3558,0,0,1,0
3559,0,0,1,0
3560,0,0,1,0
3561,0,0,1,0
3562,0,0,1,0
3563,0,0,1,0
3564,0,0,1,0
3565,0,0,1,0
3566,0,0,1,0
3567,0,0,1,0
3568,0,0,1,0
3569,0,0,1,0
3570,0,0,1,0
3571,0,0,1,0
3572,0,0,1,0
3573,0,0,1,0
3574,0,0,1,0
3575,0,0,1,0
3576,0,0,1,0
3577,0,0,1,0
3578,0,0,1,0
3579,0,0,1,0
3580,0,0,1,0
3581,0,0,1,0
3582,0,0,1,0
3583,0,0,1,0
3584,0,0,1,0
3585,0,0,1,0
3586,0,0,1,0
3587,0,0,1,0
3588,0,0,1,0
3589,0,0,1,0
3590,0,0,1,0
3591,0,0,1,0
3592,0,0,1,0
3593,0,0,1,0
3594,0,0,1,0
3595,0,0,1,0
3596,0,0,1,0
3597,0,0,1,0
3598,0,0,1,0
3599,0,0,1,0
3600,0,0,1,0
3601,0,0,1,0
3602,0,0,1,0
3603,0,0,1,0
3604,0,0,1,0
3605,0,0,1,0
3606,0,0,1,0
3607,0,0,1,0
3608,0,0,1,0
3609,0,0,1,0
3610,0,0,1,0
3611,0,0,1,0
3612,0,0,1,0
3613,0,0,1,0
3614,0,0,1,0
3615,0,0,1,0
3616,0,0,1,0
3617,0,0,1,0
3618,0,0,1,0
3619,0,0,1,0
3620,0,0,1,0
3621,0,0,1,0
3622,0,0,1,0
3623,0,0,1,0
3624,0,0,1,0
3625,0,0,1,0
3626,0,0,1,0
3627,0,0,1,0
3628,0,0,1,0
3629,0,0,1,0
3630,0,0,1,0
3631,0,0,1,0
3632,0,0,1,0
3633,0,0,1,0
3634,0,0,1,0
3637,0,0,1,0
3638,0,0,1,0
3639,0,0,1,0
3640,0,0,1,0
3641,0,0,1,0
3642,0,0,1,0
3643,0,0,1,0
3644,0,0,1,0
3645,0,0,1,0
3646,0,0,1,0
3647,0,0,1,0
3648,0,0,1,0
3649,0,0,1,0
3650,0,0,1,0
3651,0,0,1,0
3652,0,0,1,0
3653,0,0,1,0
3654,0,0,1,0
3655,0,0,1,0
3656,0,0,1,0
3657,0,0,1,0
3658,0,0,1,0
3659,0,0,1,0
3660,0,0,1,0
3661,0,0,1,0
3662,0,0,1,0
3663,0,0,1,0
3664,0,0,1,0
3665,0,0,1,0
3666,0,0,1,0
3667,0,0,1,0
3668,0,0,1,0
3669,0,0,1,0
3670,0,0,1,0
3671,0,0,1,0
3672,0,0,1,0
3673,0,0,1,0
3674,0,0,1,0
3675,0,0,1,0
3676,0,0,1,0
3677,0,0,1,0
3678,0,0,1,0
3679,0,0,1,0
3680,0,0,1,0
3681,0,0,1,0
3682,0,0,1,0
3683,0,0,1,0
3684,0,0,1,0
3685,0,0,1,0
3686,0,0,1,0
3687,0,0,1,0
3688,0,0,1,0
3689,0,0,1,0
3690,0,0,1,0
3691,0,0,1,0
3692,0,0,1,0
3693,0,0,1,0
3694,0,0,1,0
3695,0,0,1,0
3696,0,0,1,0
3697,0,0,1,0
3698,0,0,1,0
3699,0,0,1,0
3700,0,0,1,0
3701,0,0,1,0
3702,0,0,1,0
3703,0,0,1,0
3704,0,0,1,0
3705,0,0,1,0
3706,0,0,1,0
3707,0,0,1,0
3708,0,0,1,0
3709,0,0,1,0
3710,0,0,1,0
3711,0,0,1,0
3712,0,0,1,0
5113,0,0,0,1
5114,0,0,0,1
5417,0,1,0,0
5418,0,1,0,0
5419,0,1,0,0
5420,0,1,0,0
5421,0,1,0,0
5422,0,1,0,0
5423,0,1,0,0
5424,0,1,0,0
5425,0,1,0,0
5426,0,1,0,0
5427,0,1,0,0
5428,0,1,0,0
5429,0,1,0,0
5430,0,1,0,0
5431,0,1,0,0
5432,0,1,0,0
5433,0,1,0,0
5434,0,1,0,0
5435,0,1,0,0
5436,0,1,0,0
5437,0,1,0,0
5438,0,1,0,0
5439,0,1,0,0
5440,0,1,0,0
5441,0,1,0,0
5442,0,1,0,0
5443,0,1,0,0
5444,0,1,0,0
5445,0,1,0,0
5446,0,1,0,0
5447,0,1,0,0
5448,0,1,0,0
5449,0,1,0,0
5450,0,1,0,0
5451,0,1,0,0
5452,0,1,0,0
5453,0,1,0,0
5454,0,1,0,0
5531,0,0,1,0
5532,0,0,1,0
5533,0,0,1,0
5534,0,0,1,0
5535,0,0,1,0
5536,0,0,1,0
5537,0,0,1,0
5538,0,0,1,0
5539,0,0,1,0
5540,0,0,1,0
5541,0,0,1,0
5542,0,0,1,0
5543,0,0,1,0
5544,0,0,1,0
5545,0,0,1,0
5546,0,0,1,0
5547,0,0,1,0
5548,0,0,1,0
5549,0,0,1,0
5550,0,0,1,0
5551,0,0,1,0
5552,0,0,1,0
5553,0,0,1,0
5554,0,0,1,0
5555,0,0,1,0
5556,0,0,1,0
5557,0,0,1,0
5558,0,0,1,0
5559,0,0,1,0
5560,0,0,1,0
5561,0,0,1,0
5562,0,0,1,0
5563,0,0,1,0
5564,0,0,1,0
5565,0,0,1,0
5566,0,0,1,0
5567,0,0,1,0
5568,0,0,1,0
5569,0,0,1,0
5570,0,0,1,0
5571,0,0,1,0
5572,0,0,1,0
5573,0,0,1,0
5574,0,0,1,0
5575,0,0,1,0
5576,0,0,1,0
5577,0,0,1,0
5578,0,0,1,0
5579,0,0,1,0
5580,0,0,1,0
5581,0,0,1,0
5582,0,0,1,0
5583,0,0,1,0
5584,0,0,1,0
5585,0,0,1,0
5586,0,0,1,0
5587,0,0,1,0
5588,0,0,1,0
5589,0,0,1,0
5590,0,0,1,0
5591,0,0,1,0
5592,0,0,1,0
5593,0,0,1,0
5594,0,0,1,0
5595,0,0,1,0
5596,0,0,1,0
5597,0,0,1,0
5598,0,0,1,0
5599,0,0,1,0
5600,0,0,1,0
5601,0,0,1,0
5602,0,0,1,0
5603,0,0,1,0
5604,0,0,1,0
5605,0,0,1,0
5606,0,0,1,0
5607,0,0,1,0
5608,0,0,1,0
5609,0,0,1,0
5610,0,0,1,0
5611,0,0,1,0
5612,0,0,1,0
5613,0,0,1,0
5614,0,0,1,0
5615,0,0,1,0
5616,0,0,1,0
5617,0,0,1,0
5618,0,0,1,0
5619,0,0,1,0
5620,0,0,1,0
5621,0,0,1,0
5622,0,0,1,0
5623,0,0,1,0
5624,0,0,1,0
5625,0,0,1,0
5626,0,0,1,0
5627,0,0,1,0
5628,0,0,1,0
5629,0,0,1,0
5630,0,0,1,0
5631,0,0,1,0
5632,0,0,1,0
5633,0,0,1,0
5634,0,0,1,0
5635,0,0,1,0
5636,0,0,1,0
5637,0,0,1,0
5638,0,0,1,0
5639,0,0,1,0
5640,0,0,1,0
5641,0,0,1,0
5642,0,0,1,0
5643,0,0,1,0
5644,0,0,1,0
5645,0,0,1,0
5646,0,0,1,0
5647,0,0,1,0
5648,0,0,1,0
5649,0,0,1,0
5650,0,0,1,0
5651,0,0,1,0
5652,0,0,1,0
5653,0,0,1,0
5654,0,0,1,0
5655,0,0,1,0
5656,0,0,1,0
5657,0,0,1,0
5658,0,0,1,0
5659,0,0,1,0
5660,0,0,1,0
5661,0,0,1,0
5662,0,0,1,0
5663,0,0,1,0
5664,0,0,1,0
5665,0,0,1,0
5666,0,0,1,0
5667,0,0,1,0
5668,0,0,1,0
5669,0,0,1,0
5670,0,0,1,0
5671,0,0,1,0
5672,0,0,1,0
5673,0,0,1,0
5674,0,0,1,0
5675,0,0,1,0
5676,0,0,1,0
5677,0,0,1,0
5678,0,0,1,0
5679,0,0,1,0
5680,0,0,1,0
5681,0,0,1,0
5682,0,0,1,0
5683,0,0,1,0
5684,0,0,1,0
5685,0,0,1,0
5686,0,0,1,0
5687,0,0,1,0
5688,0,0,1,0
5689,0,0,1,0
5690,0,0,1,0
5691,0,0,1,0
5692,0,0,1,0
5693,0,0,1,0
5694,0,0,1,0
5695,0,0,1,0
5696,0,0,1,0
5697,0,0,1,0
5698,0,0,1,0
5699,0,0,1,0
5700,0,0,1,0
5701,0,0,1,0
5702,0,0,1,0
5703,0,0,1,0
5704,0,0,1,0
5705,0,0,1,0
5706,0,0,1,0
5707,0,0,1,0
5708,0,0,1,0
5709,0,0,1,0
5710,0,0,1,0
5711,0,0,1,0
5712,0,0,1,0
5713,0,0,1,0
5714,0,0,1,0
5715,0,0,1,0
5716,0,0,1,0
5717,0,0,1,0
5718,0,0,1,0
5719,0,0,1,0
5720,0,0,1,0
5721,0,0,1,0
5722,0,0,1,0
5723,0,0,1,0
5724,0,0,1,0
5725,0,0,1,0
5726,0,0,1,0
5727,0,0,1,0
5728,0,0,1,0
5729,0,0,1,0
5730,0,0,1,0
5731,0,0,1,0
5732,0,0,1,0
5733,0,0,1,0
5734,0,0,1,0
5735,0,0,1,0
5736,0,0,1,0
5737,0,0,1,0
5738,0,0,1,0
5739,0,0,1,0
5740,0,0,1,0
5741,0,0,1,0
5742,0,0,1,0
5743,0,0,1,0
5744,0,0,1,0
5745,0,0,1,0
5746,0,0,1,0
5747,0,0,1,0
5748,0,0,1,0
5749,0,0,1,0
5750,0,0,1,0
5751,0,0,1,0
5752,0,0,1,0
5753,0,0,1,0
5754,0,0,1,0
5755,0,0,1,0
5756,0,0,1,0
5757,0,0,1,0
5758,0,0,1,0
5759,0,0,1,0
5760,0,0,1,0
5761,0,0,1,0
5762,0,0,1,0
5763,0,0,1,0
5764,0,0,1,0
5765,0,0,1,0
5766,0,0,1,0
5767,0,0,1,0
5768,0,0,1,0
5769,0,0,1,0
5770,0,0,1,0
5771,0,0,1,0
5772,0,0,1,0
5773,0,0,1,0
5774,0,0,1,0
5775,0,0,1,0
5776,0,0,1,0
5777,0,0,1,0
5778,0,0,1,0
5779,0,0,1,0
5780,0,0,1,0
5781,0,0,1,0
5782,0,0,1,0
5783,0,0,1,0
5784,0,0,1,0
5785,0,0,1,0
5786,0,0,1,0
5787,0,0,1,0
5788,0,0,1,0
5789,0,0,1,0
5790,0,0,1,0
5791,0,0,1,0
5792,0,0,1,0
5793,0,0,1,0
5794,0,0,1,0
5795,0,0,1,0
5796,0,0,1,0
5797,0,0,1,0
5798,0,0,1,0
5799,0,0,1,0
5800,0,0,1,0
5801,0,0,1,0
5802,0,0,1,0
5803,0,0,1,0
5804,0,0,1,0
5805,0,0,1,0
5806,0,0,1,0
5807,0,0,1,0
5808,0,0,1,0
5809,0,0,1,0
5810,0,0,1,0
5811,0,0,1,0
5812,0,0,1,0
5813,0,0,1,0
5814,0,0,1,0
5815,0,0,1,0
5816,0,0,1,0
5817,0,0,1,0
5818,0,0,1,0
5819,0,0,1,0
5820,0,0,1,0
5821,0,0,1,0
5822,0,0,1,0
5823,0,0,1,0
5824,0,0,1,0
5825,0,0,1,0
5826,0,0,1,0
5827,0,0,1,0
5828,0,0,1,0
5829,0,0,1,0
5830,0,0,1,0
5831,0,0,1,0
5832,0,0,1,0
5833,0,0,1,0
5834,0,0,1,0
5835,0,0,1,0
5836,0,0,1,0
5837,0,0,1,0
5838,0,0,1,0
5839,0,0,1,0
5840,0,0,1,0
5841,0,0,1,0
5842,0,0,1,0
5843,0,0,1,0
5844,0,0,1,0
5845,0,0,1,0
5846,0,0,1,0
5847,0,0,1,0
5848,0,0,1,0
5849,0,0,1,0
5850,0,0,1,0
5851,0,0,1,0
5852,0,0,1,0
5853,0,0,1,0
5854,0,0,1,0
5855,0,0,1,0
5856,0,0,1,0
5857,0,0,1,0
5858,0,0,1,0
5859,0,0,1,0
5860,0,0,1,0
5861,0,0,1,0
5862,0,0,1,0
5863,0,0,1,0
5864,0,0,1,0
5865,0,0,1,0
5866,0,0,1,0
5867,0,0,1,0
5868,0,0,1,0
5869,0,0,1,0
5870,0,0,1,0
5871,0,0,1,0
5872,0,0,1,0
5873,0,0,1,0
5874,0,0,1,0
5875,0,0,1,0
5876,0,0,1,0
5877,0,0,1,0
5878,0,0,1,0
5879,0,0,1,0
5880,0,0,1,0
5881,0,0,1,0
5882,0,0,1,0
5883,0,0,1,0
5884,0,0,1,0
5885,0,0,1,0
5886,0,0,1,0
5887,0,0,1,0
5888,0,0,1,0
5889,0,0,1,0
5890,0,0,1,0
5891,0,0,1,0
5892,0,0,1,0
5893,0,0,1,0
5894,0,0,1,0
5895,0,0,1,0
5896,0,0,1,0
5897,0,0,1,0
5898,0,0,1,0
5899,0,0,1,0
5900,0,0,1,0
5901,0,0,1,0
5902,0,0,1,0
5903,0,0,1,0
5904,0,0,1,0
5905,0,0,1,0
5906,0,0,1,0
5907,0,0,1,0
5908,0,0,1,0
5909,0,0,1,0
5910,0,0,1,0
5911,0,0,1,0
5912,0,0,1,0
5913,0,0,1,0
5914,0,0,1,0
5915,0,0,1,0
5916,0,0,1,0
5917,0,0,1,0
5918,0,0,1,0
5919,0,0,1,0
5920,0,0,1,0
5921,0,0,1,0
5922,0,0,1,0
5923,0,0,1,0
5924,0,0,1,0
5925,0,0,1,0
5926,0,0,1,0
5927,0,0,1,0
5928,0,0,1,0
5929,0,0,1,0
5930,0,0,1,0
5931,0,0,1,0
5932,0,0,1,0
5933,0,0,1,0
5934,0,0,1,0
5935,0,0,1,0
5936,0,0,1,0
5937,0,0,1,0
5938,0,0,1,0
5939,0,0,1,0
5940,0,0,1,0
5941,0,0,1,0
5942,0,0,1,0
5943,0,0,1,0
5944,0,0,1,0
5945,0,0,1,0
5946,0,0,1,0
5947,0,0,1,0
5948,0,0,1,0
5949,0,0,1,0
5950,0,0,1,0
5951,0,0,1,0
5952,0,0,1,0
5953,0,0,1,0
5954,0,0,1,0
5955,0,0,1,0
5956,0,0,1,0
5957,0,0,1,0
5958,0,0,1,0
5959,0,0,1,0
5960,0,0,1,0
5961,0,0,1,0
5962,0,0,1,0
5963,0,0,1,0
5964,0,0,1,0
5965,0,0,1,0
5966,0,0,1,0
5967,0,0,1,0
5968,0,0,1,0
5969,0,0,1,0
5970,0,0,1,0
5971,0,0,1,0
5972,0,0,1,0
5973,0,0,1,0
5974,0,0,1,0
5975,0,0,1,0
5976,0,0,1,0
5977,0,0,1,0
5978,0,0,1,0
5979,0,0,1,0
5980,0,0,1,0
5981,0,0,1,0
5982,0,0,1,0
5983,0,0,1,0
5984,0,0,1,0
5985,0,0,1,0
5986,0,0,1,0
5987,0,0,1,0
5988,0,0,1,0
5989,0,0,1,0
5990,0,0,1,0
5991,0,0,1,0
5992,0,0,1,0
5993,0,0,1,0
5994,0,0,1,0
5995,0,0,1,0
5996,0,0,1,0
5997,0,0,1,0
5998,0,0,1,0
5999,0,0,1,0
6000,0,0,1,0
6001,0,0,1,0
6002,0,0,1,0
6003,0,0,1,0
6004,0,0,1,0
6005,0,0,1,0
6006,0,0,1,0
6007,0,0,1,0
6008,0,0,1,0
6009,0,0,1,0
6010,0,0,1,0
6011,0,0,1,0
6012,0,0,1,0
6013,0,0,1,0
6014,0,0,1,0
6015,0,0,1,0
6016,0,0,1,0
6017,0,0,1,0
6018,0,0,1,0
6019,0,0,1,0
6020,0,0,1,0
6021,0,0,1,0
6022,0,0,1,0
6023,0,0,1,0
6024,0,0,1,0
6025,0,0,1,0
6026,0,0,1,0
6027,0,0,1,0
6028,0,0,1,0
6029,0,0,1,0
6030,0,0,1,0
6031,0,0,1,0
6032,0,0,1,0
6033,0,0,1,0
6034,0,0,1,0
6035,0,0,1,0
6036,0,0,1,0
6037,0,0,1,0
6038,0,0,1,0
6039,0,0,1,0
7724,0,0,1,0
7725,0,0,1,0
7726,0,0,1,0
7727,0,0,1,0
7728,0,0,1,0
7729,0,0,1,0
7730,0,0,1,0
7731,0,0,1,0
7732,0,0,1,0
7733,0,0,1,0
7734,0,0,1,0
7735,0,0,1,0
7736,0,0,1,0
7737,0,0,1,0
7738,0,0,1,0
7739,0,0,1,0
7740,0,0,1,0
7741,0,0,1,0
7742,0,0,1,0
7743,0,0,1,0
7744,0,0,1,0
7745,0,0,1,0
7746,0,0,1,0
7747,0,0,1,0
7748,0,0,1,0
7749,0,0,1,0
7750,0,0,1,0
7751,0,0,1,0
7752,0,0,1,0
7753,0,0,1,0
7754,0,0,1,0
7755,0,0,1,0
7756,0,0,1,0
7757,0,0,1,0
7758,0,0,1,0
7759,0,0,1,0
7760,0,0,1,0
7761,0,0,1,0
7762,0,0,1,0
7763,0,0,1,0
7764,0,0,1,0
7765,0,0,1,0
7766,0,0,1,0
7767,0,0,1,0
7768,0,0,1,0
7769,0,0,1,0
7770,0,0,1,0
7771,0,0,1,0
7772,0,0,1,0
7773,0,0,1,0
7774,0,0,1,0
7775,0,0,1,0
7776,0,0,1,0
7777,0,0,1,0
7778,0,0,1,0
7779,0,0,1,0
7780,0,0,1,0
7781,0,0,1,0
7782,0,0,1,0
7783,0,0,1,0
7784,0,0,1,0
7785,0,0,1,0
7786,0,0,1,0
7787,0,0,1,0
7788,0,0,1,0
7789,0,0,1,0
7790,0,0,1,0
7791,0,0,1,0
7792,0,0,1,0
7793,0,0,1,0
7794,0,0,1,0
7795,0,0,1,0
7796,0,0,1,0
7797,0,0,1,0
7798,0,0,1,0
7799,0,0,1,0
7800,0,0,1,0
7801,0,0,1,0
7802,0,0,1,0
7803,0,0,1,0
7804,0,0,1,0
7805,0,0,1,0
7806,0,0,1,0
7807,0,0,1,0
7808,0,0,1,0
7809,0,0,1,0
7810,0,0,1,0
7811,0,0,1,0
7812,0,0,1,0
7813,0,0,1,0
7814,0,0,1,0
7815,0,0,1,0
7816,0,0,1,0
7817,0,0,1,0
7818,0,0,1,0
7819,0,0,1,0
7820,0,0,1,0
7821,0,0,1,0
7822,0,0,1,0
7823,0,0,1,0
7824,0,0,1,0
7825,0,0,1,0
7826,0,0,1,0
7827,0,0,1,0
7828,0,0,1,0
7829,0,0,1,0
7830,0,0,1,0
7831,0,0,1,0
7832,0,0,1,0
7833,0,0,1,0
7834,0,0,1,0
7835,0,0,1,0
7836,0,0,1,0
7837,0,0,1,0
7838,0,0,1,0
7839,0,0,1,0
7840,0,0,1,0
7841,0,0,1,0
7842,0,0,1,0
7843,0,0,1,0
7844,0,0,1,0
7845,0,0,1,0
7846,0,0,1,0
7847,0,0,1,0
7848,0,0,1,0
7849,0,0,1,0
7850,0,0,1,0
7851,0,0,1,0
7852,0,0,1,0
7853,0,0,1,0
7854,0,0,1,0
7855,0,0,1,0
7856,0,0,1,0
7857,0,0,1,0
7858,0,0,1,0
7859,0,0,1,0
7860,0,0,1,0
7861,0,0,1,0
7862,0,0,1,0
7863,0,0,1,0
7864,0,0,1,0
7865,0,0,1,0
7866,0,0,1,0
7867,0,0,1,0
7868,0,0,1,0
7869,0,0,1,0
7870,0,0,1,0
7871,0,0,1,0
7872,0,0,1,0
7873,0,0,1,0
7874,0,0,1,0
7875,0,0,1,0
7876,0,0,1,0
7877,0,0,1,0
7878,0,0,1,0
7879,0,0,1,0
7880,0,0,1,0
7881,0,0,1,0
7882,0,0,1,0
7883,0,0,1,0
7884,0,0,1,0
7885,0,0,1,0
7886,0,0,1,0
7887,0,0,1,0
7888,0,0,1,0
7889,0,0,1,0
7890,0,0,1,0
7891,0,0,1,0
7892,0,0,1,0
7893,0,0,1,0
7894,0,0,1,0
7895,0,0,1,0
7896,0,0,1,0
7897,0,0,1,0
7898,0,0,1,0
7899,0,0,1,0
7900,0,0,1,0
7901,0,0,1,0
7902,0,0,1,0
7903,0,0,1,0
7904,0,0,1,0
7905,0,0,1,0
7906,0,0,1,0
7907,0,0,1,0
7908,0,0,1,0
7909,0,0,1,0
7910,0,0,1,0
7911,0,0,1,0
7912,0,0,1,0
7913,0,0,1,0
7914,0,0,1,0
7915,0,0,1,0
7916,0,0,1,0
7917,0,0,1,0
7918,0,0,1,0
7919,0,0,1,0
7920,0,0,1,0
7921,0,0,1,0
7922,0,0,1,0
7923,0,0,1,0
7924,0,0,1,0
7925,0,0,1,0
7926,0,0,1,0
7927,0,0,1,0
7928,0,0,1,0
7929,0,0,1,0
7930,0,0,1,0
7931,0,0,1,0
7932,0,0,1,0
7933,0,0,1,0
7934,0,0,1,0
7935,0,0,1,0
7936,0,0,1,0
7937,0,0,1,0
7938,0,0,1,0
7939,0,0,1,0
7940,0,0,1,0
7941,0,0,1,0
7942,0,0,1,0
7943,0,0,1,0
7944,0,0,1,0
7945,0,0,1,0
7946,0,0,1,0
7947,0,0,1,0
7948,0,0,1,0
7949,0,0,1,0
7950,0,0,1,0
7951,0,0,1,0
7952,0,0,1,0
7953,0,0,1,0
7954,0,0,1,0
7955,0,0,1,0
7956,0,0,1,0
7957,0,0,1,0
7958,0,0,1,0
7959,0,0,1,0
7960,0,0,1,0
7961,0,0,1,0
7962,0,0,1,0
7963,0,0,1,0
7964,0,0,1,0
7965,0,0,1,0
7966,0,0,1,0
7967,0,0,1,0
7968,0,0,1,0
7969,0,0,1,0
7970,0,0,1,0
7971,0,0,1,0
7972,0,0,1,0
7973,0,0,1,0
7974,0,0,1,0
7975,0,0,1,0
7976,0,0,1,0
7977,0,0,1,0
7978,0,0,1,0
7979,0,0,1,0
7980,0,0,1,0
7981,0,0,1,0
7982,0,0,1,0
7983,0,0,1,0
7984,0,0,1,0
7985,0,0,1,0
7986,0,0,1,0
7987,0,0,1,0
7988,0,0,1,0
7989,0,0,1,0
7990,0,0,1,0
7991,0,0,1,0
7992,0,0,1,0
7993,0,0,1,0
7994,0,0,1,0
7995,0,0,1,0
7996,0,0,1,0
7997,0,0,1,0
7998,0,0,1,0
7999,0,0,1,0
8000,0,0,1,0
8001,0,0,1,0
8002,0,0,1,0
8003,0,0,1,0
8004,0,0,1,0
8005,0,0,1,0
8006,0,0,1,0
8007,0,0,1,0
8008,0,0,1,0
8009,0,0,1,0
8010,0,0,1,0
8011,0,0,1,0
8012,0,0,1,0
8013,0,0,1,0
8014,0,0,1,0
8015,0,0,1,0
8016,0,0,1,0
8017,0,0,1,0
8018,0,0,1,0
8019,0,0,1,0
8020,0,0,1,0
8021,0,0,1,0
8022,0,0,1,0
8023,0,0,1,0
8024,0,0,1,0
8025,0,0,1,0
8026,0,0,1,0
8027,0,0,1,0
8028,0,0,1,0
8029,0,0,1,0
8030,0,0,1,0
8031,0,0,1,0
8032,0,0,1,0
8033,0,0,1,0
8034,0,0,1,0
8035,0,0,1,0
8036,0,0,1,0
8037,0,0,1,0
8038,0,0,1,0
8039,0,0,1,0
8040,0,0,1,0
8041,0,0,1,0
8042,0,0,1,0
8043,0,0,1,0
8044,0,0,1,0
8045,0,0,1,0
8046,0,0,1,0
8047,0,0,1,0
8048,0,0,1,0
8049,0,0,1,0
8050,0,0,1,0
8051,0,0,1,0
8052,0,0,1,0
8053,0,0,1,0
8054,0,0,1,0
8055,0,0,1,0
8056,0,0,1,0
8057,0,0,1,0
8058,0,0,1,0
8059,0,0,1,0
8060,0,0,1,0
8061,0,0,1,0
8062,0,0,1,0
8063,0,0,1,0
8064,0,0,1,0
8065,0,0,1,0
8066,0,0,1,0
8067,0,0,1,0
8068,0,0,1,0
8069,0,0,1,0
8070,0,0,1,0
8071,0,0,1,0
8072,0,0,1,0
8073,0,0,1,0
8074,0,0,1,0
8075,0,0,1,0
8076,0,0,1,0
8077,0,0,1,0
8078,0,0,1,0
8079,0,0,1,0
8080,0,0,1,0
8081,0,0,1,0
8082,0,0,1,0
8083,0,0,1,0
8084,0,0,1,0
8085,0,0,1,0
8086,0,0,1,0
8087,0,0,1,0
8088,0,0,1,0
8089,0,0,1,0
8090,0,0,1,0
8091,0,0,1,0
8092,0,0,1,0
8093,0,0,1,0
8094,0,0,1,0
8095,0,0,1,0
8096,0,0,1,0
8097,0,0,1,0
8098,0,0,1,0
8099,0,0,1,0
8100,0,0,1,0
8101,0,0,1,0
8102,0,0,1,0
8103,0,0,1,0
8104,0,0,1,0
8105,0,0,1,0
8106,0,0,1,0
8107,0,0,1,0
8108,0,0,1,0
8109,0,0,1,0
8110,0,0,1,0
8111,0,0,1,0
8112,0,0,1,0
8113,0,0,1,0
8114,0,0,1,0
8115,0,0,1,0
8116,0,0,1,0
8117,0,0,1,0
8118,0,0,1,0
8119,0,0,1,0
8120,0,0,1,0
8121,0,0,1,0
8122,0,0,1,0
8123,0,0,1,0
8124,0,0,1,0
8125,0,0,1,0
8126,0,0,1,0
8127,0,0,1,0
8128,0,0,1,0
8129,0,0,1,0
8130,0,0,1,0
8131,0,0,1,0
8132,0,0,1,0
8133,0,0,1,0
